WAGE,AGE,RACE,STATUS,AREA,GENDER,EDUCATION
36000,38,WHITE,SINGLE,URBAN,FEMALE,20
36000,50,BlACK,SINGLE,URBAN,FEMALE,20
36000,30,WHITE,MARRIED,URBAN,FEMALE,20
36000,32,WHITE,SINGLE,RURAL,MALE,20
36000,49,WHITE,MARRIED,URBAN,MALE,20
36000,44,WHITE,MARRIED,URBAN,MALE,8
36000,55,WHITE,SINGLE,URBAN,MALE,16
36000,46,WHITE,MARRIED,URBAN,FEMALE,16
36000,33,OTHER,SINGLE,URBAN,MALE,16
36000,46,WHITE,MARRIED,URBAN,FEMALE,14
36000,37,BlACK,SINGLE,RURAL,MALE,20
36000,48,WHITE,SINGLE,URBAN,MALE,14
36000,35,WHITE,SINGLE,URBAN,MALE,16
36000,24,WHITE,SINGLE,RURAL,MALE,14
36000,46,WHITE,MARRIED,RURAL,MALE,14
36000,41,WHITE,MARRIED,RURAL,MALE,16
36000,50,OTHER,SINGLE,URBAN,MALE,16
36000,52,WHITE,MARRIED,RURAL,FEMALE,20
36000,41,BlACK,SINGLE,URBAN,FEMALE,20
36000,40,BlACK,SINGLE,URBAN,FEMALE,20
36000,42,WHITE,SINGLE,URBAN,MALE,14
36000,61,BlACK,SINGLE,URBAN,FEMALE,16
36000,31,WHITE,MARRIED,URBAN,MALE,16
36000,43,WHITE,MARRIED,URBAN,MALE,14
36000,45,BlACK,MARRIED,URBAN,MALE,16
36000,50,WHITE,MARRIED,URBAN,FEMALE,16
36000,56,OTHER,SINGLE,URBAN,FEMALE,20
36000,44,BlACK,MARRIED,URBAN,MALE,20
36000,27,WHITE,SINGLE,URBAN,FEMALE,20
36000,59,WHITE,MARRIED,RURAL,MALE,16
36000,59,WHITE,MARRIED,RURAL,MALE,14
36000,38,WHITE,MARRIED,URBAN,MALE,20
36000,47,WHITE,SINGLE,URBAN,FEMALE,20
36000,38,BlACK,MARRIED,RURAL,MALE,14
36000,37,WHITE,MARRIED,URBAN,FEMALE,20
36000,26,WHITE,MARRIED,URBAN,FEMALE,16
36000,43,WHITE,MARRIED,URBAN,FEMALE,14
36000,57,WHITE,MARRIED,URBAN,FEMALE,16
36000,32,BlACK,SINGLE,URBAN,FEMALE,16
36000,35,BlACK,MARRIED,URBAN,FEMALE,20
36000,47,WHITE,MARRIED,RURAL,MALE,14
36000,52,WHITE,MARRIED,URBAN,FEMALE,20
36000,50,WHITE,MARRIED,URBAN,FEMALE,16
36000,54,BlACK,MARRIED,URBAN,MALE,16
36000,28,OTHER,MARRIED,RURAL,MALE,14
36000,36,WHITE,MARRIED,URBAN,MALE,16
36000,31,WHITE,MARRIED,URBAN,MALE,0
36000,38,WHITE,MARRIED,URBAN,FEMALE,16
36000,37,WHITE,MARRIED,URBAN,FEMALE,20
36000,36,WHITE,MARRIED,RURAL,MALE,14
36000,27,WHITE,MARRIED,RURAL,FEMALE,20
36000,44,WHITE,SINGLE,URBAN,MALE,20
36000,56,WHITE,MARRIED,URBAN,MALE,14
36000,45,WHITE,MARRIED,URBAN,MALE,16
36000,35,WHITE,SINGLE,URBAN,FEMALE,20
36000,41,OTHER,SINGLE,URBAN,FEMALE,20
36000,35,OTHER,MARRIED,URBAN,MALE,14
36000,44,WHITE,MARRIED,URBAN,MALE,8
36000,23,WHITE,MARRIED,URBAN,FEMALE,14
36000,44,WHITE,MARRIED,RURAL,MALE,14
36000,37,OTHER,MARRIED,URBAN,FEMALE,20
36000,49,WHITE,MARRIED,URBAN,MALE,20
36000,52,OTHER,MARRIED,URBAN,MALE,16
36000,32,WHITE,SINGLE,URBAN,MALE,14
36000,24,WHITE,SINGLE,URBAN,MALE,16
36000,44,OTHER,SINGLE,URBAN,MALE,16
36000,35,WHITE,MARRIED,URBAN,MALE,0
36000,27,WHITE,SINGLE,URBAN,MALE,16
36000,50,WHITE,MARRIED,URBAN,FEMALE,20
36000,34,WHITE,SINGLE,URBAN,MALE,16
36000,53,WHITE,MARRIED,URBAN,MALE,16
36000,40,WHITE,SINGLE,URBAN,FEMALE,16
36000,56,BlACK,SINGLE,URBAN,MALE,14
36000,26,WHITE,SINGLE,URBAN,FEMALE,16
36000,39,WHITE,MARRIED,RURAL,MALE,14
36000,47,OTHER,SINGLE,RURAL,MALE,14
36000,33,OTHER,SINGLE,URBAN,FEMALE,16
36000,38,OTHER,MARRIED,URBAN,MALE,8
36000,46,OTHER,MARRIED,RURAL,FEMALE,20
35862,65,OTHER,MARRIED,URBAN,MALE,6
35817,43,WHITE,MARRIED,RURAL,MALE,16
35789,56,WHITE,SINGLE,URBAN,FEMALE,16
35700,26,WHITE,MARRIED,URBAN,MALE,16
35600,31,WHITE,SINGLE,URBAN,MALE,14
35600,35,WHITE,MARRIED,URBAN,MALE,20
35570,35,WHITE,MARRIED,URBAN,MALE,16
35561,45,WHITE,MARRIED,URBAN,MALE,14
35500,44,BlACK,MARRIED,URBAN,FEMALE,8
35500,39,WHITE,MARRIED,URBAN,FEMALE,14
35495,34,WHITE,SINGLE,RURAL,FEMALE,20
35454,51,WHITE,MARRIED,RURAL,MALE,14
35400,49,WHITE,SINGLE,URBAN,FEMALE,20
35360,45,WHITE,MARRIED,RURAL,FEMALE,20
35360,55,WHITE,MARRIED,URBAN,FEMALE,20
35330,41,WHITE,MARRIED,RURAL,MALE,20
35200,44,WHITE,MARRIED,RURAL,MALE,14
35200,43,WHITE,MARRIED,URBAN,FEMALE,14
35200,41,OTHER,MARRIED,RURAL,MALE,16
35181,45,WHITE,MARRIED,RURAL,FEMALE,20
35128,48,WHITE,MARRIED,RURAL,FEMALE,20
35002,25,OTHER,SINGLE,URBAN,MALE,14
35002,48,WHITE,SINGLE,URBAN,MALE,16
35000,27,WHITE,MARRIED,URBAN,FEMALE,20
35000,33,WHITE,SINGLE,URBAN,MALE,20
35000,50,WHITE,SINGLE,URBAN,MALE,14
35000,50,WHITE,MARRIED,RURAL,FEMALE,16
35000,37,WHITE,MARRIED,RURAL,MALE,20
35000,24,WHITE,MARRIED,URBAN,MALE,14
35000,38,WHITE,MARRIED,URBAN,MALE,16
35000,57,WHITE,MARRIED,URBAN,FEMALE,14
35000,54,WHITE,MARRIED,RURAL,MALE,16
35000,32,WHITE,SINGLE,URBAN,FEMALE,6
35000,41,WHITE,MARRIED,URBAN,MALE,6
35000,27,WHITE,SINGLE,URBAN,MALE,16
35000,53,WHITE,SINGLE,URBAN,FEMALE,20
35000,30,WHITE,MARRIED,URBAN,FEMALE,20
35000,41,WHITE,SINGLE,URBAN,FEMALE,16
35000,62,WHITE,MARRIED,URBAN,MALE,14
35000,36,WHITE,SINGLE,URBAN,FEMALE,16
35000,60,WHITE,SINGLE,URBAN,FEMALE,20
35000,45,WHITE,MARRIED,URBAN,FEMALE,14
35000,52,WHITE,MARRIED,URBAN,FEMALE,20
35000,50,WHITE,MARRIED,URBAN,MALE,14
35000,35,WHITE,SINGLE,URBAN,FEMALE,14
35000,22,WHITE,SINGLE,URBAN,FEMALE,16
35000,39,OTHER,MARRIED,URBAN,MALE,16
35000,38,BlACK,SINGLE,URBAN,FEMALE,16
35000,24,WHITE,MARRIED,URBAN,FEMALE,16
35000,24,OTHER,MARRIED,URBAN,MALE,20
35000,39,BlACK,MARRIED,URBAN,MALE,14
35000,22,OTHER,SINGLE,URBAN,MALE,16
35000,50,WHITE,MARRIED,URBAN,FEMALE,16
35000,58,WHITE,SINGLE,URBAN,FEMALE,16
35000,61,BlACK,MARRIED,URBAN,MALE,16
35000,42,WHITE,MARRIED,URBAN,FEMALE,16
35000,46,WHITE,MARRIED,RURAL,MALE,14
35000,35,OTHER,MARRIED,RURAL,FEMALE,20
35000,39,WHITE,MARRIED,URBAN,MALE,20
35000,58,WHITE,MARRIED,URBAN,MALE,20
35000,46,WHITE,MARRIED,URBAN,MALE,14
35000,56,WHITE,MARRIED,URBAN,FEMALE,14
35000,45,WHITE,MARRIED,URBAN,FEMALE,20
35000,31,WHITE,MARRIED,URBAN,MALE,16
35000,50,WHITE,MARRIED,URBAN,MALE,14
35000,35,WHITE,MARRIED,URBAN,FEMALE,20
35000,29,WHITE,SINGLE,URBAN,FEMALE,20
35000,50,WHITE,SINGLE,URBAN,FEMALE,16
35000,60,WHITE,MARRIED,URBAN,MALE,14
35000,53,WHITE,MARRIED,URBAN,MALE,14
35000,37,WHITE,SINGLE,URBAN,MALE,16
35000,42,WHITE,MARRIED,URBAN,MALE,20
35000,28,WHITE,SINGLE,URBAN,FEMALE,20
35000,45,WHITE,MARRIED,URBAN,FEMALE,14
35000,27,WHITE,SINGLE,URBAN,MALE,20
35000,49,WHITE,SINGLE,URBAN,FEMALE,14
35000,45,BlACK,SINGLE,URBAN,FEMALE,20
35000,31,WHITE,MARRIED,URBAN,FEMALE,16
35000,38,WHITE,MARRIED,URBAN,FEMALE,16
35000,61,WHITE,MARRIED,URBAN,FEMALE,14
35000,28,WHITE,MARRIED,URBAN,MALE,16
35000,44,WHITE,MARRIED,URBAN,MALE,20
35000,33,WHITE,MARRIED,URBAN,FEMALE,14
35000,39,WHITE,SINGLE,URBAN,FEMALE,16
35000,43,WHITE,MARRIED,RURAL,MALE,16
35000,52,BlACK,MARRIED,URBAN,MALE,16
35000,33,BlACK,MARRIED,URBAN,FEMALE,16
35000,46,WHITE,SINGLE,URBAN,MALE,14
35000,27,WHITE,SINGLE,URBAN,FEMALE,20
35000,54,BlACK,SINGLE,URBAN,FEMALE,20
35000,21,WHITE,SINGLE,URBAN,MALE,14
35000,47,WHITE,MARRIED,URBAN,MALE,14
35000,50,WHITE,MARRIED,URBAN,FEMALE,16
35000,45,WHITE,MARRIED,URBAN,FEMALE,16
35000,36,OTHER,MARRIED,RURAL,MALE,16
35000,33,WHITE,MARRIED,RURAL,MALE,14
35000,34,WHITE,MARRIED,URBAN,MALE,16
35000,24,WHITE,MARRIED,URBAN,MALE,20
35000,41,WHITE,MARRIED,URBAN,FEMALE,20
35000,25,WHITE,MARRIED,URBAN,MALE,16
35000,45,WHITE,SINGLE,URBAN,FEMALE,16
35000,42,WHITE,MARRIED,URBAN,FEMALE,14
35000,26,WHITE,SINGLE,URBAN,MALE,16
35000,60,WHITE,SINGLE,URBAN,FEMALE,16
35000,29,WHITE,SINGLE,URBAN,MALE,16
35000,50,WHITE,MARRIED,URBAN,FEMALE,16
35000,53,OTHER,MARRIED,URBAN,MALE,16
35000,38,WHITE,MARRIED,URBAN,MALE,20
35000,33,BlACK,MARRIED,URBAN,MALE,20
35000,27,WHITE,SINGLE,URBAN,MALE,20
35000,31,WHITE,MARRIED,URBAN,FEMALE,20
35000,51,WHITE,MARRIED,URBAN,FEMALE,16
35000,22,WHITE,MARRIED,RURAL,MALE,14
35000,27,WHITE,MARRIED,RURAL,MALE,20
35000,49,WHITE,MARRIED,URBAN,MALE,14
35000,47,WHITE,MARRIED,URBAN,FEMALE,14
35000,36,WHITE,MARRIED,RURAL,MALE,20
35000,48,WHITE,MARRIED,RURAL,MALE,14
35000,58,WHITE,MARRIED,RURAL,FEMALE,20
35000,41,WHITE,MARRIED,RURAL,MALE,14
35000,31,OTHER,SINGLE,RURAL,MALE,14
35000,40,WHITE,SINGLE,RURAL,FEMALE,20
35000,46,WHITE,MARRIED,URBAN,MALE,12
35000,57,WHITE,MARRIED,URBAN,FEMALE,16
35000,53,WHITE,MARRIED,URBAN,FEMALE,16
35000,34,WHITE,MARRIED,RURAL,FEMALE,20
35000,46,WHITE,MARRIED,RURAL,FEMALE,20
35000,35,WHITE,SINGLE,URBAN,MALE,16
35000,54,WHITE,SINGLE,URBAN,FEMALE,20
35000,38,BlACK,MARRIED,URBAN,FEMALE,20
35000,60,BlACK,MARRIED,URBAN,FEMALE,20
35000,40,WHITE,MARRIED,URBAN,MALE,20
35000,37,WHITE,MARRIED,URBAN,FEMALE,16
35000,45,BlACK,MARRIED,URBAN,MALE,16
35000,27,WHITE,SINGLE,URBAN,FEMALE,20
35000,54,BlACK,MARRIED,URBAN,MALE,16
35000,60,BlACK,MARRIED,URBAN,MALE,14
35000,44,WHITE,MARRIED,URBAN,FEMALE,20
35000,47,BlACK,SINGLE,URBAN,FEMALE,14
35000,49,WHITE,MARRIED,URBAN,MALE,20
35000,28,BlACK,MARRIED,URBAN,FEMALE,20
35000,33,BlACK,MARRIED,URBAN,FEMALE,20
35000,49,BlACK,SINGLE,URBAN,FEMALE,20
35000,47,BlACK,MARRIED,URBAN,FEMALE,14
35000,36,WHITE,MARRIED,URBAN,MALE,16
35000,42,WHITE,SINGLE,RURAL,FEMALE,14
35000,32,WHITE,MARRIED,URBAN,MALE,20
35000,34,WHITE,MARRIED,RURAL,MALE,14
35000,59,WHITE,MARRIED,URBAN,FEMALE,20
35000,52,WHITE,MARRIED,URBAN,MALE,14
35000,43,WHITE,MARRIED,URBAN,FEMALE,16
35000,31,WHITE,MARRIED,RURAL,MALE,14
35000,41,WHITE,SINGLE,RURAL,FEMALE,14
35000,25,WHITE,SINGLE,URBAN,MALE,20
35000,38,BlACK,MARRIED,URBAN,MALE,14
35000,62,WHITE,MARRIED,RURAL,FEMALE,0
35000,56,WHITE,MARRIED,URBAN,FEMALE,20
35000,21,WHITE,SINGLE,URBAN,MALE,14
35000,54,WHITE,SINGLE,URBAN,FEMALE,20
35000,26,BlACK,SINGLE,URBAN,FEMALE,20
35000,34,WHITE,SINGLE,URBAN,MALE,16
35000,32,WHITE,MARRIED,URBAN,FEMALE,20
35000,44,BlACK,MARRIED,URBAN,MALE,16
35000,43,WHITE,SINGLE,URBAN,FEMALE,14
35000,30,WHITE,SINGLE,URBAN,MALE,20
35000,68,WHITE,MARRIED,URBAN,MALE,14
35000,31,WHITE,SINGLE,URBAN,FEMALE,20
35000,24,WHITE,SINGLE,RURAL,MALE,16
35000,38,WHITE,SINGLE,URBAN,FEMALE,14
35000,48,WHITE,MARRIED,URBAN,MALE,14
35000,44,WHITE,MARRIED,RURAL,MALE,14
35000,42,WHITE,MARRIED,RURAL,FEMALE,16
35000,43,WHITE,SINGLE,RURAL,MALE,14
35000,51,WHITE,MARRIED,URBAN,MALE,12
35000,31,WHITE,MARRIED,URBAN,FEMALE,20
35000,31,WHITE,MARRIED,RURAL,MALE,0
35000,53,WHITE,MARRIED,RURAL,MALE,14
35000,49,WHITE,MARRIED,URBAN,FEMALE,20
35000,48,WHITE,MARRIED,URBAN,MALE,20
35000,49,WHITE,MARRIED,URBAN,MALE,16
35000,68,WHITE,MARRIED,URBAN,FEMALE,14
35000,31,WHITE,MARRIED,URBAN,MALE,14
35000,42,BlACK,SINGLE,RURAL,FEMALE,16
35000,38,WHITE,MARRIED,RURAL,MALE,16
35000,48,WHITE,SINGLE,RURAL,FEMALE,20
35000,32,WHITE,MARRIED,URBAN,MALE,16
35000,42,WHITE,MARRIED,URBAN,MALE,14
35000,45,WHITE,MARRIED,URBAN,FEMALE,20
35000,26,WHITE,MARRIED,URBAN,MALE,14
35000,40,WHITE,MARRIED,URBAN,FEMALE,20
35000,53,WHITE,MARRIED,RURAL,MALE,14
35000,53,BlACK,MARRIED,URBAN,MALE,16
35000,59,BlACK,SINGLE,URBAN,FEMALE,20
35000,49,WHITE,MARRIED,RURAL,MALE,16
35000,36,WHITE,MARRIED,URBAN,FEMALE,20
35000,46,WHITE,SINGLE,URBAN,FEMALE,14
35000,25,BlACK,SINGLE,URBAN,MALE,20
35000,27,WHITE,SINGLE,URBAN,FEMALE,20
35000,33,WHITE,MARRIED,URBAN,FEMALE,20
35000,52,WHITE,MARRIED,URBAN,FEMALE,16
35000,40,WHITE,MARRIED,URBAN,MALE,16
35000,31,OTHER,MARRIED,URBAN,MALE,16
35000,48,WHITE,SINGLE,RURAL,FEMALE,16
35000,35,WHITE,MARRIED,URBAN,MALE,16
35000,53,WHITE,MARRIED,URBAN,MALE,16
35000,35,WHITE,MARRIED,URBAN,FEMALE,14
35000,29,WHITE,MARRIED,RURAL,MALE,20
35000,41,WHITE,MARRIED,RURAL,FEMALE,20
35000,36,WHITE,MARRIED,URBAN,MALE,14
35000,27,WHITE,MARRIED,URBAN,MALE,16
35000,45,WHITE,MARRIED,URBAN,MALE,14
35000,51,WHITE,MARRIED,RURAL,FEMALE,14
35000,42,WHITE,MARRIED,RURAL,MALE,16
35000,28,WHITE,SINGLE,RURAL,FEMALE,20
35000,33,WHITE,SINGLE,URBAN,MALE,16
35000,33,WHITE,MARRIED,URBAN,MALE,20
35000,52,WHITE,SINGLE,RURAL,MALE,16
35000,46,WHITE,MARRIED,URBAN,MALE,20
35000,44,WHITE,SINGLE,URBAN,FEMALE,16
35000,54,WHITE,SINGLE,RURAL,FEMALE,20
35000,51,WHITE,MARRIED,URBAN,FEMALE,16
35000,29,WHITE,SINGLE,URBAN,MALE,20
35000,28,WHITE,SINGLE,URBAN,MALE,14
35000,33,WHITE,MARRIED,URBAN,FEMALE,14
35000,59,WHITE,SINGLE,URBAN,FEMALE,16
35000,57,WHITE,MARRIED,URBAN,MALE,14
35000,46,WHITE,SINGLE,URBAN,FEMALE,20
35000,34,WHITE,MARRIED,URBAN,MALE,0
35000,37,BlACK,MARRIED,URBAN,MALE,16
35000,30,OTHER,MARRIED,URBAN,MALE,8
35000,35,WHITE,MARRIED,URBAN,FEMALE,20
35000,43,WHITE,MARRIED,RURAL,MALE,16
35000,31,OTHER,MARRIED,RURAL,MALE,14
35000,58,WHITE,MARRIED,RURAL,MALE,14
35000,58,WHITE,MARRIED,URBAN,MALE,16
35000,36,WHITE,SINGLE,URBAN,MALE,20
35000,35,WHITE,MARRIED,URBAN,FEMALE,20
35000,58,WHITE,SINGLE,URBAN,FEMALE,16
35000,42,WHITE,MARRIED,URBAN,FEMALE,20
35000,40,WHITE,MARRIED,RURAL,MALE,14
35000,37,WHITE,MARRIED,RURAL,FEMALE,14
35000,35,WHITE,SINGLE,URBAN,FEMALE,14
35000,30,WHITE,MARRIED,RURAL,FEMALE,16
35000,43,WHITE,MARRIED,URBAN,MALE,14
35000,43,WHITE,MARRIED,URBAN,MALE,20
35000,38,OTHER,SINGLE,URBAN,FEMALE,16
35000,37,WHITE,MARRIED,URBAN,FEMALE,20
35000,39,WHITE,MARRIED,URBAN,FEMALE,14
35000,33,WHITE,MARRIED,URBAN,MALE,14
35000,58,WHITE,MARRIED,URBAN,MALE,20
35000,49,WHITE,MARRIED,URBAN,MALE,20
35000,41,WHITE,MARRIED,URBAN,MALE,6
35000,40,WHITE,SINGLE,URBAN,MALE,16
35000,27,WHITE,SINGLE,URBAN,MALE,8
35000,50,WHITE,SINGLE,URBAN,MALE,16
35000,49,BlACK,MARRIED,URBAN,FEMALE,16
35000,48,WHITE,MARRIED,RURAL,MALE,14
35000,53,OTHER,MARRIED,URBAN,MALE,16
35000,55,OTHER,MARRIED,URBAN,FEMALE,20
35000,26,OTHER,SINGLE,URBAN,MALE,16
34800,32,OTHER,MARRIED,URBAN,MALE,14
34691,43,WHITE,MARRIED,URBAN,MALE,16
34684,54,WHITE,SINGLE,URBAN,MALE,14
34650,40,WHITE,MARRIED,URBAN,FEMALE,14
34650,44,WHITE,MARRIED,RURAL,FEMALE,14
34646,44,WHITE,MARRIED,URBAN,MALE,14
34565,63,WHITE,MARRIED,URBAN,FEMALE,14
34555,38,WHITE,MARRIED,URBAN,MALE,16
34500,50,WHITE,MARRIED,URBAN,MALE,20
34500,44,BlACK,SINGLE,URBAN,FEMALE,16
34500,53,BlACK,MARRIED,URBAN,FEMALE,20
34320,51,WHITE,MARRIED,URBAN,MALE,14
34200,25,WHITE,SINGLE,URBAN,FEMALE,20
34140,52,WHITE,SINGLE,URBAN,FEMALE,20
34081,26,WHITE,MARRIED,URBAN,MALE,14
34013,31,WHITE,MARRIED,URBAN,MALE,16
34000,39,WHITE,SINGLE,URBAN,MALE,16
34000,29,WHITE,SINGLE,RURAL,MALE,20
34000,43,WHITE,MARRIED,URBAN,FEMALE,16
34000,37,WHITE,MARRIED,RURAL,FEMALE,14
34000,28,WHITE,SINGLE,URBAN,FEMALE,20
34000,43,WHITE,SINGLE,URBAN,FEMALE,20
34000,58,WHITE,SINGLE,URBAN,FEMALE,8
34000,26,WHITE,SINGLE,URBAN,FEMALE,20
34000,42,WHITE,MARRIED,URBAN,MALE,14
34000,60,OTHER,MARRIED,URBAN,FEMALE,14
34000,27,BlACK,MARRIED,URBAN,FEMALE,20
34000,22,WHITE,SINGLE,URBAN,FEMALE,20
34000,31,BlACK,MARRIED,URBAN,FEMALE,20
34000,27,WHITE,MARRIED,URBAN,MALE,20
34000,20,WHITE,SINGLE,URBAN,MALE,8
34000,53,WHITE,MARRIED,URBAN,MALE,16
34000,47,BlACK,MARRIED,URBAN,MALE,16
34000,20,WHITE,SINGLE,URBAN,FEMALE,16
34000,29,WHITE,MARRIED,URBAN,MALE,16
34000,27,WHITE,MARRIED,RURAL,MALE,14
34000,29,BlACK,MARRIED,URBAN,MALE,20
34000,29,WHITE,MARRIED,URBAN,MALE,16
34000,39,BlACK,MARRIED,URBAN,MALE,14
34000,41,WHITE,MARRIED,URBAN,MALE,20
34000,38,BlACK,SINGLE,URBAN,MALE,14
34000,43,WHITE,SINGLE,URBAN,MALE,14
34000,47,BlACK,SINGLE,URBAN,FEMALE,14
34000,36,WHITE,MARRIED,URBAN,MALE,20
34000,55,WHITE,MARRIED,RURAL,FEMALE,20
34000,40,WHITE,MARRIED,URBAN,MALE,14
34000,55,WHITE,MARRIED,URBAN,FEMALE,20
34000,46,WHITE,MARRIED,RURAL,MALE,16
34000,53,WHITE,SINGLE,URBAN,MALE,20
34000,30,OTHER,MARRIED,URBAN,FEMALE,14
34000,56,WHITE,MARRIED,URBAN,FEMALE,14
34000,47,BlACK,SINGLE,URBAN,MALE,16
34000,51,BlACK,SINGLE,URBAN,MALE,20
34000,31,WHITE,SINGLE,URBAN,MALE,20
34000,39,WHITE,MARRIED,URBAN,MALE,0
34000,46,WHITE,MARRIED,RURAL,FEMALE,20
34000,40,WHITE,MARRIED,URBAN,MALE,14
34000,42,BlACK,MARRIED,URBAN,MALE,14
34000,44,WHITE,SINGLE,URBAN,FEMALE,20
34000,26,WHITE,SINGLE,URBAN,FEMALE,20
34000,22,WHITE,SINGLE,URBAN,MALE,20
34000,45,BlACK,MARRIED,URBAN,MALE,20
34000,33,WHITE,MARRIED,URBAN,MALE,20
34000,40,WHITE,MARRIED,URBAN,MALE,14
34000,36,BlACK,SINGLE,URBAN,FEMALE,14
34000,63,BlACK,SINGLE,URBAN,FEMALE,16
34000,29,WHITE,MARRIED,RURAL,MALE,14
34000,45,WHITE,MARRIED,RURAL,FEMALE,16
34000,50,BlACK,MARRIED,RURAL,MALE,8
34000,42,WHITE,SINGLE,URBAN,MALE,16
34000,26,BlACK,MARRIED,URBAN,MALE,16
34000,36,BlACK,MARRIED,RURAL,MALE,14
34000,51,WHITE,MARRIED,URBAN,FEMALE,16
34000,60,WHITE,MARRIED,URBAN,FEMALE,14
34000,48,WHITE,MARRIED,URBAN,FEMALE,20
34000,52,WHITE,SINGLE,URBAN,FEMALE,20
34000,25,BlACK,SINGLE,URBAN,MALE,20
34000,50,WHITE,MARRIED,RURAL,MALE,14
34000,33,WHITE,MARRIED,URBAN,MALE,14
34000,48,WHITE,SINGLE,RURAL,FEMALE,16
34000,56,WHITE,SINGLE,URBAN,MALE,14
34000,36,WHITE,MARRIED,URBAN,MALE,14
34000,47,WHITE,SINGLE,RURAL,MALE,20
34000,33,WHITE,SINGLE,URBAN,FEMALE,16
34000,53,OTHER,MARRIED,URBAN,FEMALE,14
34000,50,WHITE,SINGLE,URBAN,MALE,16
34000,45,WHITE,MARRIED,URBAN,FEMALE,14
34000,47,WHITE,MARRIED,RURAL,MALE,14
34000,22,WHITE,MARRIED,URBAN,MALE,16
34000,24,WHITE,SINGLE,URBAN,MALE,14
34000,51,WHITE,MARRIED,URBAN,MALE,16
34000,46,WHITE,MARRIED,RURAL,FEMALE,16
34000,49,OTHER,MARRIED,URBAN,MALE,14
34000,35,OTHER,MARRIED,URBAN,MALE,20
33938,47,WHITE,MARRIED,URBAN,MALE,14
33900,25,WHITE,MARRIED,RURAL,MALE,16
33856,28,WHITE,MARRIED,RURAL,MALE,12
33800,39,WHITE,MARRIED,RURAL,MALE,16
33800,39,WHITE,SINGLE,RURAL,FEMALE,16
33800,47,WHITE,SINGLE,URBAN,MALE,16
33800,28,WHITE,MARRIED,URBAN,MALE,16
33752,23,WHITE,SINGLE,URBAN,MALE,16
33696,33,WHITE,MARRIED,URBAN,FEMALE,20
33624,58,WHITE,MARRIED,RURAL,MALE,14
33600,27,WHITE,MARRIED,URBAN,MALE,14
33600,43,WHITE,MARRIED,URBAN,FEMALE,16
33600,38,WHITE,MARRIED,URBAN,MALE,14
33540,32,WHITE,SINGLE,URBAN,FEMALE,16
33500,33,WHITE,SINGLE,URBAN,FEMALE,14
33500,24,WHITE,SINGLE,RURAL,FEMALE,20
33500,55,WHITE,MARRIED,URBAN,FEMALE,16
33500,24,WHITE,SINGLE,URBAN,FEMALE,20
33500,40,WHITE,SINGLE,RURAL,MALE,16
33480,62,WHITE,MARRIED,URBAN,MALE,20
33480,57,WHITE,MARRIED,URBAN,MALE,20
33387,44,WHITE,SINGLE,URBAN,MALE,14
33300,44,BlACK,SINGLE,URBAN,FEMALE,16
33300,46,WHITE,SINGLE,RURAL,FEMALE,16
33280,57,WHITE,SINGLE,URBAN,MALE,16
33280,28,WHITE,MARRIED,RURAL,MALE,14
33280,39,WHITE,MARRIED,URBAN,FEMALE,16
33280,28,WHITE,MARRIED,URBAN,MALE,14
33280,23,WHITE,MARRIED,URBAN,FEMALE,16
33256,44,WHITE,MARRIED,RURAL,MALE,20
33216,44,WHITE,MARRIED,RURAL,MALE,20
33072,26,WHITE,MARRIED,URBAN,MALE,14
33000,36,WHITE,SINGLE,URBAN,MALE,20
33000,34,OTHER,SINGLE,URBAN,FEMALE,16
33000,53,WHITE,SINGLE,RURAL,MALE,14
33000,43,WHITE,MARRIED,RURAL,MALE,16
33000,63,WHITE,SINGLE,URBAN,FEMALE,14
33000,39,WHITE,MARRIED,URBAN,FEMALE,16
33000,69,BlACK,SINGLE,URBAN,MALE,14
33000,32,WHITE,MARRIED,URBAN,FEMALE,20
33000,51,OTHER,MARRIED,URBAN,MALE,16
33000,51,WHITE,MARRIED,URBAN,MALE,12
33000,67,WHITE,MARRIED,URBAN,MALE,20
33000,42,OTHER,SINGLE,URBAN,FEMALE,16
33000,32,WHITE,MARRIED,URBAN,FEMALE,20
33000,28,WHITE,MARRIED,URBAN,MALE,14
33000,48,WHITE,SINGLE,RURAL,MALE,8
33000,52,WHITE,SINGLE,URBAN,FEMALE,20
33000,28,WHITE,SINGLE,URBAN,MALE,14
33000,32,WHITE,MARRIED,URBAN,FEMALE,20
33000,58,WHITE,MARRIED,URBAN,FEMALE,16
33000,45,WHITE,MARRIED,URBAN,MALE,14
33000,48,WHITE,MARRIED,RURAL,FEMALE,16
33000,54,WHITE,MARRIED,RURAL,MALE,14
33000,28,WHITE,MARRIED,URBAN,FEMALE,20
33000,53,WHITE,MARRIED,URBAN,FEMALE,14
33000,37,WHITE,MARRIED,URBAN,FEMALE,16
33000,50,WHITE,MARRIED,URBAN,MALE,16
33000,51,WHITE,MARRIED,URBAN,FEMALE,16
33000,35,WHITE,SINGLE,URBAN,FEMALE,14
33000,24,WHITE,SINGLE,URBAN,FEMALE,20
33000,60,WHITE,MARRIED,URBAN,MALE,14
33000,50,WHITE,MARRIED,URBAN,MALE,20
33000,29,WHITE,SINGLE,URBAN,FEMALE,16
33000,29,WHITE,MARRIED,RURAL,FEMALE,20
33000,52,WHITE,SINGLE,RURAL,MALE,16
33000,38,WHITE,SINGLE,URBAN,MALE,16
